subj_idx,trial,response,rt
27,X34,1,8.195057691
27,X35,0,7.351799869
27,X36,0,7.421775794
27,X37,1,7.260522598
27,X38,1,9.679843876
27,X39,0,9.606159103
27,X40,0,7.190676034
28,X1,1,8.906799884
28,X2,0,8.677609913
28,X3,0,8.726643416
28,X4,1,8.916640227
28,X5,0,8.948845729
28,X6,0,8.358431899
28,X7,1,9.029058275
28,X8,0,8.395025557
28,X9,1,7.934513464
28,X10,1,8.454466362
28,X11,1,8.579040595
28,X12,0,9.506957408
28,X13,0,8.457018468
28,X14,1,8.257385656
28,X15,1,8.907476978
28,X16,1,8.602820277
28,X17,0,8.798152718
28,X18,0,8.660600655
28,X19,0,7.999007213
28,X20,1,8.649098262
28,X21,1,8.246433786
28,X22,0,8.586532669
28,X23,1,8.699514748
28,X24,0,7.797702036
28,X25,1,8.340933226
28,X26,1,8.155936338
28,X27,1,8.125630988
28,X28,1,8.45723085
28,X29,1,8.742733867
28,X30,0,7.877776333
28,X31,1,8.519989279
28,X32,1,8.354674262
28,X33,1,8.454892165
28,X34,1,8.260492857
28,X35,1,8.379309484
28,X36,1,8.337348564
28,X37,0,8.915835074
28,X38,0,8.53542596
28,X39,0,8.132118773
28,X40,1,8.324336333
29,X1,1,9.183071945
29,X2,1,9.113829472
29,X3,0,8.952734767
29,X4,1,9.089076284
29,X5,0,8.849944227
29,X6,0,8.947546015
29,X7,0,8.948845729
29,X8,1,8.841881989
29,X9,1,8.791790024
29,X10,1,9.186047679
29,X11,1,9.20532783
29,X12,0,8.783089672
29,X13,0,8.849944227
29,X14,1,8.844768828
29,X15,1,8.820404065
29,X16,0,9.126306376
29,X17,0,8.619388704
29,X18,1,8.793763759
29,X19,1,8.663196486
29,X20,0,8.92598609
29,X21,0,8.591558273
29,X22,1,9.02989705
29,X23,1,8.704336438
29,X24,0,8.651199471
29,X25,1,8.514990768
29,X26,0,8.552753367
29,X27,1,8.542665987
29,X28,1,8.629271095
29,X29,1,8.76810754
29,X30,0,8.717354666
29,X31,0,8.67180091
29,X32,0,8.463581422
29,X33,0,8.717354666
29,X34,0,8.741775707
29,X35,0,5.739792912
29,X36,1,8.953769295
29,X37,0,9.028098812
29,X38,0,8.483222672
29,X39,0,8.779865101
29,X40,1,8.517593111
30,X1,1,8.907612341
30,X2,1,8.851663425
30,X3,1,8.497806478
30,X4,0,8.709960006
30,X5,0,8.54422453
30,X6,1,8.747987402
30,X7,0,8.224163513
30,X8,1,7.838343316
30,X9,1,8.072779333
30,X10,0,8.063062911
30,X11,0,7.997326823
30,X12,0,8.208219383
30,X13,1,7.665284718
30,X14,1,8.271292653
30,X15,0,9.567735057
30,X16,0,8.361941906
30,X17,0,8.59137259
30,X18,0,8.351610751
30,X19,0,8.415160466
30,X20,0,8.459987718
30,X21,1,8.414052432
30,X22,1,8.603737793
30,X23,0,7.650644551
30,X24,1,8.562740006
30,X25,0,8.571491965
30,X26,0,8.209580483
30,X27,1,8.015657615
30,X28,0,7.90617884
30,X29,0,7.910223707
30,X30,0,7.77443551
30,X31,1,8.132118773
30,X32,0,7.734996194
30,X33,1,8.735685945
30,X34,0,8.170468578
30,X35,1,8.163940955
30,X36,0,7.672292456
30,X37,0,7.590852124
30,X38,0,8.283241441
30,X39,0,8.544808358
30,X40,1,8.642768014
31,X1,1,10.11956621
31,X2,0,7.983098941
31,X3,0,8.437283808
31,X4,1,8.131530711
31,X5,0,7.843456404
31,X6,1,8.676416697
31,X7,0,8.313852267
31,X8,1,7.266827348
31,X9,0,8.321907968
31,X10,0,8.370084326
31,X11,1,7.711996507
31,X12,0,7.599901959
31,X13,0,8.130942302
31,X14,1,8.005367067
31,X15,1,9.165865882
31,X16,0,7.385851078
31,X17,1,7.722677516
31,X18,0,7.988542983
31,X19,1,7.886832999
31,X20,1,8.032360148
31,X21,0,8.021584533
31,X22,1,8.883501584
31,X23,1,8.392536587
31,X24,0,7.977625099
31,X25,1,8.026823576
31,X26,1,8.506738734
31,X27,0,8.392536587
31,X28,0,8.452121195
31,X29,0,8.145259567
31,X30,0,7.522400231
31,X31,0,8.221478947
31,X32,1,8.444192299
31,X33,0,8.220133957
31,X34,0,8.307952545
31,X35,0,7.924434185
31,X36,0,8.233768709
31,X37,0,7.760893196
31,X38,0,9.547740749
31,X39,1,7.332369206
31,X40,0,8.559102594
32,X1,0,9.532133974
32,X2,1,9.04629086
32,X3,0,8.177515824
32,X4,0,8.342601681
32,X5,0,8.457655479
32,X6,1,8.413830678
32,X7,1,8.037543185
32,X8,0,8.255828427
32,X9,1,8.293549515
32,X10,0,8.340217321
32,X11,0,8.947936107
32,X12,1,8.905986765
32,X13,1,8.190354404
32,X14,0,8.27512163
32,X15,1,7.658227526
32,X16,0,8.318010278
32,X17,1,8.829665433
32,X18,0,8.537975731
32,X19,1,8.837826364
32,X20,1,8.24143969
32,X21,0,8.033334016
32,X22,1,8.216088099
32,X23,1,7.826443135
32,X24,0,8.167919363
32,X25,0,8.773384597
32,X26,1,8.087640288
32,X27,1,8.24617156
32,X28,0,8.03657341
32,X29,0,7.430114139
32,X30,1,8.347827346
32,X31,1,8.799510901
32,X32,0,7.996653875
32,X33,0,8.912338567
32,X34,0,7.933079772
32,X35,1,8.012349639
32,X36,0,8.77059433
32,X37,0,7.958926493
32,X38,1,8.039802344
32,X39,1,8.098946749
32,X40,1,7.643961949
33,X1,1,9.836866865
33,X2,0,8.677439541
33,X3,1,9.159152335
33,X4,0,8.612503371
33,X5,0,8.581856705
33,X6,0,8.573384471
33,X7,1,8.26513563
33,X8,0,7.973844376
33,X9,0,8.605936401
33,X10,1,9.159468042
33,X11,1,7.928766322
33,X12,1,8.029432841
33,X13,0,8.576781983
33,X14,1,8.359837381
33,X15,0,8.374476889
33,X16,1,7.993957548
33,X17,0,8.437067147
33,X18,1,8.523970176
33,X19,1,8.210124405
33,X20,0,8.085486772
33,X21,0,8.432070938
33,X22,1,8.470520783
33,X23,0,8.645586406
33,X24,1,8.194781638
33,X25,0,8.517992872
33,X26,1,8.486321528
33,X27,1,8.157657015
33,X28,0,8.377471248
33,X29,1,7.959974528
33,X30,0,8.255308812
33,X31,1,8.574140472
33,X32,0,8.770439087
33,X33,0,8.324336333
33,X34,1,8.690978417
33,X35,0,7.914617709
33,X36,1,8.293549515
33,X37,0,8.714567551
33,X38,1,8.287025025
33,X39,0,8.929302842
33,X40,0,8.303504799
34,X1,0,8.727940222
34,X2,0,8.944680684
34,X3,0,7.89469085
34,X4,1,7.846589975
34,X5,0,7.693937326
34,X6,0,7.851271997
34,X7,1,8.014335737
34,X8,1,7.911690521
34,X9,0,7.731492029
34,X10,1,7.528869257
34,X11,1,7.13169851
34,X12,0,7.660585462
34,X13,1,8.324578845
34,X14,1,8.435766193
34,X15,1,8.223358899
34,X16,1,8.122074375
34,X17,1,7.642524134
34,X18,0,8.594339401
34,X19,0,7.928045601
34,X20,1,7.859799181
34,X21,0,7.927685046
34,X22,0,8.056743775
34,X23,0,8.406708458
34,X24,1,7.950502435
34,X25,0,8.269756948
34,X26,0,8.376781038
34,X27,1,7.882692206
34,X28,0,8.685584843
34,X29,1,7.8559322
34,X30,0,7.800982071
34,X31,0,7.899895323
34,X32,1,7.902117546
34,X33,0,7.877397186
34,X34,1,7.122059882
34,X35,0,8.126518169
34,X36,0,7.958227192
34,X37,0,7.605392365
34,X38,1,8.256088134
34,X39,0,8.364275085
34,X40,1,7.513709248
35,X1,1,10.41885286
35,X2,1,9.063694792
35,X3,0,8.29729437
35,X4,0,8.584664907
35,X5,1,8.209852481
35,X6,1,9.152499372
35,X7,0,8.501267041
35,X8,1,8.915163618
35,X9,0,8.669227347
35,X10,1,8.137688185
35,X11,1,8.429890863
35,X12,1,9.363490551
35,X13,1,8.464214267
35,X14,0,9.103756887
35,X15,0,9.472473841
35,X16,0,8.980801414
35,X17,1,8.782169426
35,X18,1,8.716371865
35,X19,0,9.347315827
35,X20,0,8.801619971
35,X21,1,9.251674235
35,X22,1,8.946895524
35,X23,0,8.583355394
35,X24,0,8.406708458
35,X25,0,8.433159196
35,X26,1,8.858084222
35,X27,1,8.659733878
35,X28,1,7.955775782
35,X29,0,8.087640288
35,X30,0,8.86939816
35,X31,0,7.693025748
35,X32,0,7.880804345
35,X33,0,8.172164452
35,X34,0,8.777092883
35,X35,1,7.991592282
35,X36,0,7.513163545
35,X37,0,8.392536587
35,X38,1,9.18962733
35,X39,0,7.941651253
35,X40,1,8.458928283
36,X1,1,8.449770515
36,X2,1,8.696008609
36,X3,1,8.542665987
36,X4,0,7.982416347
36,X5,1,8.673683988
36,X6,1,7.880804345
36,X7,0,8.237743804
36,X8,1,8.357024439
36,X9,0,8.096512918
36,X10,0,8.321421587
36,X11,1,8.611957768
36,X12,1,7.983098941
36,X13,1,9.584039577
36,X14,0,8.593598523
36,X15,0,8.16905315
36,X16,0,8.693999568
36,X17,0,7.746300662
36,X18,1,8.258681496
36,X19,1,8.536603585
36,X20,1,8.268475389
36,X21,1,7.941295571
36,X22,1,7.710653324
36,X23,0,7.482681828
36,X24,1,8.048788284
36,X25,0,7.816416984
36,X26,1,8.915566546
36,X27,0,8.159660737
36,X28,1,8.510369966
36,X29,1,8.432941639
36,X30,0,7.455876687
36,X31,1,7.520776415
36,X32,1,8.831857935
36,X33,0,7.546974118
36,X34,0,7.893572074
36,X35,0,8.259458195
36,X36,0,7.357556201
36,X37,0,8.712759975
36,X38,1,7.746732908
36,X39,0,7.816416984
36,X40,1,7.582229194
37,X1,1,9.467305472
37,X2,1,8.405143688
37,X3,1,8.949494953
37,X4,1,8.997270906
37,X5,1,8.294799359
37,X6,0,7.79399909
37,X7,1,8.928772901
37,X8,1,8.271292653
37,X9,1,8.078998259
37,X10,0,8.069342367
37,X11,1,8.567506005
37,X12,1,8.204398418
37,X13,0,8.690474004
37,X14,0,8.069342367
37,X15,1,8.333751007
37,X16,0,8.357728417
37,X17,0,8.948455992
37,X18,1,7.960672608
37,X19,1,8.444407422
37,X20,0,8.274357007
37,X21,0,8.25997566
37,X22,1,8.598957493
37,X23,0,8.157657015
37,X24,0,7.8671055
37,X25,0,7.932362154
37,X26,1,8.233768709
37,X27,1,8.148734809
37,X28,1,7.957877358
37,X29,1,7.842278779
37,X30,1,9.140668699
37,X31,1,8.509765676
37,X32,0,7.932362154
37,X33,0,8.496582238
37,X34,1,7.79399909
37,X35,0,8.15536212
37,X36,1,8.380915173
37,X37,0,7.832807517
37,X38,1,7.854769183
37,X39,0,8.294549515
37,X40,1,8.751790893
38,X1,0,8.812992232
38,X2,1,8.629271095
38,X3,0,9.081142434
38,X4,0,8.672657294
38,X5,0,8.592300664
38,X6,0,8.943244933
38,X7,1,8.309676896
38,X8,0,5.746203191
38,X9,1,8.578100126
38,X10,1,8.058960018
38,X11,1,8.508152447
38,X12,1,7.443078374
38,X13,1,8.889859588
38,X14,0,8.243019469
38,X15,1,8.58541243
38,X16,1,7.933079772
38,X17,1,8.673855001
38,X18,1,8.396380571
38,X19,0,8.775085935
38,X20,0,8.87626526
38,X21,1,8.112527763
38,X22,0,8.030409562
38,X23,1,8.78186249
38,X24,0,8.799058379
38,X25,0,9.159993998
38,X26,0,8.145549632
38,X27,1,9.496871783
38,X28,0,7.623153068
38,X29,0,8.908288886
38,X30,0,8.586905804
38,X31,0,8.114623886
38,X32,1,8.447628728
38,X33,0,8.26436333
38,X34,0,8.307952545
38,X35,1,8.056743775
38,X36,1,8.010359589
38,X37,1,8.56674497
38,X38,1,7.228388452
38,X39,0,7.804251384
38,X40,0,8.377471248
39,X1,1,9.056256357
39,X2,0,9.284426915
39,X3,1,9.419466132
39,X4,0,8.367067733
39,X5,0,8.25997566
39,X6,0,8.687610844
39,X7,0,8.71604405
39,X8,0,8.425077903
39,X9,0,8.135932772
39,X10,0,8.838696812
39,X11,1,8.846496939
39,X12,0,8.752265314
39,X13,0,8.332308352
39,X14,1,8.350902452
39,X15,1,8.502485563
39,X16,0,8.585972707
39,X17,1,8.704668113
39,X18,0,8.605936401
39,X19,0,8.337587942
39,X20,0,8.397282895
39,X21,1,8.204398418
39,X22,1,8.486733984
39,X23,1,8.033982735
39,X24,0,8.279443488
39,X25,1,7.866338923
39,X26,1,8.900276349
39,X27,0,8.639410824
39,X28,0,8.187021067
39,X29,0,7.984121959
39,X30,1,8.741615924
39,X31,1,8.282230063
39,X32,0,8.366602833
39,X33,0,8.313607139
39,X34,0,8.081165778
39,X35,0,7.948031991
39,X36,0,8.794370279
39,X37,1,8.337348564
39,X38,0,8.556798446
39,X39,0,7.621684999
39,X40,1,7.617267814
40,X1,0,8.911664758
40,X2,1,8.288534459
40,X3,1,8.195609567
40,X4,1,8.23270601
40,X5,0,8.395703294
40,X6,1,7.467371067
40,X7,0,8.189244526
40,X8,1,8.015987811
40,X9,0,8.465478756
40,X10,0,7.716906135
40,X11,1,7.82084088
40,X12,0,8.028455164
40,X13,0,7.740664402
40,X14,0,8.418697945
40,X15,0,8.073714641
40,X16,0,8.542860938
40,X17,0,8.379997952
40,X18,1,8.205218426
40,X19,1,7.808729307
40,X20,0,7.814803429
40,X21,0,8.6044712
40,X22,1,8.263074836
40,X23,0,7.896552702
40,X24,0,7.792348924
40,X25,1,8.215276959
40,X26,0,8.219864742
40,X27,1,8.042378005
40,X28,1,7.866338923
40,X29,0,8.323122888
40,X30,0,8.154500175
40,X31,0,8.463792415
40,X32,1,8.174421153
40,X33,0,8.278936002
40,X34,0,7.90617884
40,X35,1,8.345217927
40,X36,1,8.775394959
40,X37,0,8.121480375
40,X38,1,8.653121709
40,X39,0,8.317033476
40,X40,1,8.491259809
41,X1,1,8.551787836
41,X2,0,8.458292083
41,X3,1,8.347590407
41,X4,0,9.183585635
41,X5,1,8.557567086
41,X6,0,9.17812705
41,X7,1,8.570733958
41,X8,1,8.405143688
41,X9,1,8.172729105
41,X10,0,8.516192691
41,X11,1,8.427487278
41,X12,1,8.794521852
41,X13,0,8.831857935
41,X14,1,8.676075516
41,X15,0,7.903226809
41,X16,1,8.002359546
41,X17,0,8.624791202
41,X18,1,8.11342664
41,X19,0,8.393894975
41,X20,0,8.486733984
41,X21,0,8.203030242
41,X22,0,8.781555459
41,X23,0,8.285008895
41,X24,1,8.400209836
41,X25,1,8.72923535
41,X26,1,7.837554361
41,X27,1,9.150590368
41,X28,1,8.206037763
41,X29,1,8.503297086
41,X30,0,8.611411867
41,X31,1,8.372398607
41,X32,0,7.895436007
41,X33,1,8.767329148
41,X34,1,9.130430989
41,X35,1,8.856091055
41,X36,1,8.63887971
41,X37,0,8.166216269
41,X38,1,7.998335396
41,X39,0,8.23270601
41,X40,0,8.336630088
42,X1,0,8.350429974
42,X2,1,7.709308333
42,X3,0,8.174139343
42,X4,1,7.6989362
42,X5,1,7.895808377
42,X6,0,7.909489493
42,X7,0,8.538171598
42,X8,1,7.960672608
42,X9,0,8.439880088
42,X10,0,8.599694413
42,X11,1,7.792348924
42,X12,0,7.828038032
42,X13,0,8.420462002
42,X14,1,7.830425618
42,X15,0,7.722234745
42,X16,1,8.465478756
42,X17,1,8.101677747
42,X18,1,7.855544678
42,X19,0,7.951207156
42,X20,1,7.835579247
42,X21,0,9.718181547
42,X22,1,8.144388866
42,X23,1,7.827240902
42,X24,0,7.830028083
42,X25,1,8.329899293
42,X26,1,8.363342467
42,X27,1,8.305484018
42,X28,1,7.355641103
42,X29,0,8.174139343
42,X30,1,8.121480375
42,X31,0,7.676937146
42,X32,0,7.616283562
42,X33,1,7.54538975
42,X34,0,7.5750717
42,X35,1,7.44132039
42,X36,1,8.472195825
42,X37,0,9.729907676
42,X38,0,7.897668151
42,X39,0,8.827614751
42,X40,1,9.337149219
43,X1,0,8.760453046
43,X2,0,7.956827122
43,X3,0,7.521859252
43,X4,0,8.064636476
43,X5,0,7.091742115
43,X6,1,7.209340257
43,X7,0,7.783640596
43,X8,1,7.063048163
43,X9,0,6.90475077
43,X10,1,6.995766156
43,X11,1,6.897704943
43,X12,0,8.116715625
43,X13,1,7.068172
43,X14,1,8.976388622
43,X15,0,6.960347729
43,X16,0,6.823286122
43,X17,1,6.91968385
43,X18,1,6.744059186
43,X19,1,6.82437367
43,X20,1,6.897704943
43,X21,0,6.610696045
43,X22,0,6.717804695
43,X23,1,6.966967139
43,X24,1,6.777646594
43,X25,0,7.057897937
43,X26,1,6.857514063
43,X27,0,6.761572769
43,X28,0,7.020190708
43,X29,1,6.639875834
43,X30,0,6.582025139
43,X31,1,6.82437367
43,X32,1,6.884486652
43,X33,0,6.621405652
43,X34,1,6.621405652
43,X35,1,6.892641641
43,X36,0,6.620073207
43,X37,1,6.878326468
43,X38,1,6.735780014
43,X39,0,6.91968385
43,X40,0,6.825460036
44,X1,1,8.675904883
44,X2,1,8.295548516
44,X3,0,8.350193651
44,X4,1,8.255828427
44,X5,0,9.120743838
44,X6,0,8.161375023
44,X7,1,8.44634145
44,X8,1,8.229244417
44,X9,0,8.603187385
44,X10,1,8.454253392
44,X11,1,8.463370385
44,X12,1,8.851233903
44,X13,0,8.896451207
44,X14,0,8.166216269
44,X15,1,8.992184362
44,X16,0,8.197814032
44,X17,1,8.030734924
44,X18,1,8.22389538
44,X19,1,8.74878099
44,X20,0,8.422442855
44,X21,1,8.161945799
44,X22,1,8.037220031
44,X23,1,8.738414897
44,X24,1,8.42463921
44,X25,0,8.669055541
44,X26,0,7.892825526
44,X27,0,8.406931797
44,X28,1,8.79769958
44,X29,1,8.059592329
44,X30,1,8.734077193
44,X31,1,8.110427238
44,X32,0,7.943427768
44,X33,1,8.389814262
44,X34,1,8.299285907
44,X35,1,8.144679183
44,X36,0,8.14612951
44,X37,0,7.998335396
44,X38,1,7.946263644
44,X39,0,8.547916364
44,X40,1,8.296297113
45,X1,0,9.499421465
45,X2,0,8.457443187
45,X3,0,8.51559191
45,X4,1,8.549853974
45,X5,0,8.389587067
45,X6,1,8.940236232
45,X7,0,8.560827228
45,X8,1,9.122164681
45,X9,1,8.134760782
45,X10,0,9.741027445
45,X11,1,8.574895902
45,X12,0,7.780720886
45,X13,0,8.06652149
45,X14,0,8.288283045
45,X15,1,8.638171118
45,X16,0,7.826443135
45,X17,1,8.550434525
45,X18,1,8.415603336
45,X19,1,8.207946941
45,X20,1,7.920809679
45,X21,0,9.966086694
45,X22,1,8.712595488
45,X23,0,7.840706452
45,X24,1,8.227642708
45,X25,1,8.354909528
45,X26,1,9.181014543
45,X27,1,8.224163513
45,X28,1,9.408125089
45,X29,0,7.361375429
45,X30,1,8.22684089
45,X31,0,8.476996002
45,X32,0,9.110741007
45,X33,0,9.341544058
45,X34,0,7.919719761
45,X35,1,8.587651655
45,X36,1,8.609225277
45,X37,0,9.341631758
45,X38,1,9.618402106
45,X39,0,7.816819966
45,X40,1,7.411556288
46,X1,0,8.468002947
46,X2,0,8.46231453
46,X3,0,8.023224685
46,X4,0,8.116118432
46,X5,0,7.605392365
46,X6,1,8.10832229
46,X7,0,8.153349758
46,X8,1,7.528331767
46,X9,0,7.850882665
46,X10,1,8.019941688
46,X11,1,8.032035314
46,X12,0,7.762596049
46,X13,1,7.791935957
46,X14,0,7.50714108
46,X15,1,7.748028524
46,X16,1,7.608870629
46,X17,0,8.346879254
46,X18,1,7.89469085
46,X19,1,7.305188215
46,X20,0,8.198914445
46,X21,0,7.668093709
46,X22,0,7.837948916
46,X23,1,8.390722527
46,X24,1,7.221105098
46,X25,0,7.573017256
46,X26,1,7.908019445
46,X27,0,7.652070746
46,X28,1,7.081708586
46,X29,0,7.562681247
46,X30,1,7.779466967
46,X31,0,7.772752716
46,X32,1,7.533158807
46,X33,1,7.832807517
46,X34,0,6.998509642
46,X35,1,7.383368147
46,X36,0,8.256866849
46,X37,0,8.067462667
46,X38,0,8.018954683
46,X39,1,7.512071246
46,X40,1,8.02125618
47,X1,0,8.270525095
47,X2,1,8.003028666
47,X3,1,7.993282328
47,X4,0,7.960672608
47,X5,1,7.694848072
47,X6,1,7.833203949
47,X7,0,8.062117583
47,X8,0,7.351158226
47,X9,1,8.806723555
47,X10,1,7.443663683
47,X11,0,7.242797923
47,X12,1,7.305860033
47,X13,1,7.420578905
47,X14,0,7.632401127
47,X15,0,8.496173824
47,X16,1,7.941295571
47,X17,0,7.496652438
47,X18,0,7.423568444
47,X19,1,8.228443883
47,X20,1,7.86787149
47,X21,0,7.13009851
47,X22,0,8.961366061
47,X23,1,7.172424577
47,X24,0,7.070724107
47,X25,1,11.77735682
47,X26,0,8.533263372
47,X27,0,7.382124366
47,X28,0,7.097548851
47,X29,1,6.827629235
47,X30,0,6.759255271
47,X31,1,7.10824414
47,X32,0,6.643789733
47,X33,0,6.423246964
47,X34,1,6.568077911
47,X35,1,8.24170316
47,X36,1,6.93439721
47,X37,1,7.021976423
47,X38,0,6.786716951
47,X39,1,6.605297921
47,X40,1,8.24143969
48,X1,1,8.938662874
48,X2,0,8.532672762
48,X3,0,7.654917048
48,X4,0,7.501082124
48,X5,0,7.054449658
48,X6,1,8.317521996
48,X7,0,7.106606138
48,X8,1,8.370315996
48,X9,1,8.41294317
48,X10,0,8.391403185
48,X11,0,7.409741954
48,X12,0,7.221835825
48,X13,0,8.141772205
48,X14,0,9.054621797
48,X15,0,7.444833274
48,X16,0,7.816819966
48,X17,0,7.292337176
48,X18,1,8.351610751
48,X19,0,7.501634458
48,X20,1,7.483806688
48,X21,1,7.928045601
48,X22,1,7.037027615
48,X23,1,7.154615357
48,X24,1,6.71417053
48,X25,0,7.635303886
48,X26,1,7.934513464
48,X27,0,7.250635512
48,X28,0,7.83991936
48,X29,1,7.512071246
48,X30,1,7.332369206
48,X31,0,7.892452044
48,X32,1,7.444248649
48,X33,0,7.401841579
48,X34,0,8.020927719
48,X35,1,8.548304186
48,X36,1,7.375255778
48,X37,1,7.010311867
48,X38,1,8.332067707
48,X39,1,8.336390481
48,X40,1,11.55588916
49,X1,0,7.892825526
49,X2,0,8.000014094
49,X3,1,9.04192172
49,X4,1,7.840312983
49,X5,1,8.660600655
49,X6,1,7.907283609
49,X7,0,7.927685046
49,X8,0,7.643003636
49,X9,1,7.631431665
49,X10,0,7.865955414
49,X11,0,7.930925372
49,X12,0,7.922261058
49,X13,1,7.798523054
49,X14,0,7.919356191
49,X15,0,7.525100746
49,X16,1,7.731053144
49,X17,1,8.023879993
49,X18,1,8.822911626
49,X19,1,7.298445102
49,X20,1,6.967909202
49,X21,0,7.713784617
49,X22,1,8.573762543
49,X23,0,7.391415235
49,X24,1,8.047189562
49,X25,0,7.748460024
49,X26,0,8.239857411
49,X27,0,8.251924714
49,X28,1,8.313116703
49,X29,0,7.748460024
49,X30,1,8.0522965
49,X31,1,7.886832999
49,X32,0,7.910223707
49,X33,1,7.567345676
49,X34,1,7.938802248
49,X35,1,7.928045601
49,X36,1,7.972810784
49,X37,0,7.871311203
49,X38,1,7.795234929
49,X39,1,7.812378206
49,X40,0,7.759187439
50,X1,1,8.868131714
50,X2,1,7.87207398
50,X3,0,7.846980982
50,X4,0,7.955074273
50,X5,0,8.033009499
50,X6,0,8.139148679
50,X7,1,8.245909265
50,X8,1,9.748061059
50,X9,1,7.957877358
50,X10,0,8.123261319
50,X11,1,8.12474302
50,X12,0,8.876823763
50,X13,0,8.293549515
50,X14,1,7.708859601
50,X15,0,8.391176351
50,X16,1,9.437316569
50,X17,0,8.069968149
50,X18,0,9.355219633
50,X19,1,8.126813721
50,X20,0,11.14420686
50,X21,1,9.505916207
50,X22,1,7.92984643
50,X23,1,7.928766322
50,X24,0,9.112176123
50,X25,1,9.703083488
50,X26,0,9.793058659
50,X27,1,7.61529834
50,X28,0,7.767687277
50,X29,1,8.382518288
50,X30,0,10.17060971
50,X31,0,7.99530662
50,X32,0,8.135346949
50,X33,0,10.84014938
50,X34,1,9.198065341
50,X35,0,8.820108645
50,X36,1,8.113127104
50,X37,0,9.676524215
50,X38,0,7.738052298
50,X39,0,8.003028666
50,X40,1,9.096835671
51,X1,1,8.282230063
51,X2,1,7.902487437
51,X3,1,8.777863715
51,X4,1,8.034306936
51,X5,1,8.221478947
51,X6,1,7.876638461
51,X7,1,7.951559331
51,X8,0,8.088561805
51,X9,1,7.749753406
51,X10,1,9.262078567
51,X11,1,7.563719668
51,X12,0,8.104703468
51,X13,0,8.266678443
51,X14,1,8.707813551
51,X15,0,8.768574284
51,X16,1,8.015327309
51,X17,1,8.136810864
51,X18,0,8.120291314
51,X19,0,8.069029329
51,X20,0,8.6206519
51,X21,1,7.861727078
51,X22,1,7.951207156
51,X23,0,7.922985959
51,X24,1,8.279189777
51,X25,0,8.079618029
51,X26,0,8.14293601
51,X27,0,8.025843344
51,X28,1,7.394493107
51,X29,1,7.714231145
51,X30,0,7.949797216
51,X31,1,7.958227192
51,X32,0,8.049107721
51,X33,0,7.916078096
51,X34,0,8.135346949
51,X35,0,7.999342953
51,X36,0,7.652070746
51,X37,1,7.699842407
51,X38,0,8.285765421
51,X39,1,8.116118432
51,X40,1,7.562161631
52,X1,1,8.543055851
52,X2,0,7.102499356
52,X3,0,7.470224136
52,X4,0,7.349230825
52,X5,1,7.839525582
52,X6,1,7.605392365
52,X7,1,7.75319427
52,X8,0,7.344072851
52,X9,0,7.419979924
52,X10,0,7.424761762
52,X11,0,7.686621335
52,X12,1,8.265907334
52,X13,1,7.638679824
52,X14,1,7.483806688
52,X15,0,7.491645474
52,X16,1,7.338888134
52,X17,0,7.78113851
52,X18,1,7.642524134
52,X19,0,7.43543802
52,X20,0,7.227662499
52,X21,0,7.918992488
52,X22,1,7.717351272
52,X23,1,7.239214974
52,X24,0,7.661527081
52,X25,1,7.299797367
52,X26,1,7.43543802
52,X27,1,7.403061091
52,X28,0,7.115582126
52,X29,0,7.760893196
52,X30,0,7.574045005
52,X31,1,7.605392365
52,X32,0,7.333676396
52,X33,1,7.675546003
52,X34,1,8.134760782
52,X35,1,7.787796878
52,X36,1,7.796880343
52,X37,1,8.015327309
52,X38,0,8.091015042
52,X39,0,7.910957383
52,X40,0,7.902117546
53,X1,1,9.073030421
53,X2,0,7.713784617
53,X3,0,8.025516386
53,X4,0,8.212297138
53,X5,0,7.833600224
53,X6,1,8.377701213
53,X7,0,7.938445551
53,X8,1,8.22389538
53,X9,1,8.010027528
53,X10,1,8.921324077
53,X11,1,7.738488122
53,X12,0,8.106816039
53,X13,1,7.576609767
53,X14,0,7.661527081
53,X15,1,8.042378005
53,X16,1,7.579167967
53,X17,0,8.370084326
53,X18,0,7.515889085
53,X19,1,7.733245647
53,X20,0,9.001099726
53,X21,1,7.613818685
53,X22,0,8.246958033
53,X23,0,7.849323818
53,X24,0,8.501876487
53,X25,0,8.043984431
53,X26,0,5.981414211
53,X27,0,8.173575487
53,X28,1,8.140607043
53,X29,0,8.573951525
53,X30,0,7.707961532
53,X31,0,8.315811132
53,X32,0,8.176391597
53,X33,1,7.834392303
53,X34,0,8.177515824
53,X35,0,8.059592329
53,X36,1,7.799753318
53,X37,0,7.79893331
53,X38,0,8.328451067
53,X39,0,7.980707821
53,X40,0,8.049427057
54,X1,1,8.720786883
54,X2,1,8.374246182
54,X3,1,8.870943864
54,X4,0,8.143517406
54,X5,0,8.52337405
54,X6,0,9.272657678
54,X7,1,8.87276753
54,X8,0,8.041412909
54,X9,1,8.487764381
54,X10,0,9.39632189
54,X11,0,8.45616849
54,X12,0,8.335671315
54,X13,1,8.475120415
54,X14,1,8.352318548
54,X15,0,8.3423635
54,X16,0,8.294799359
54,X17,1,8.506738734
54,X18,0,8.38822281
54,X19,1,8.611411867
54,X20,0,8.195333667
54,X21,1,8.416488487
54,X22,1,9.306468399
54,X23,0,8.153349758
54,X24,1,8.308199063
54,X25,0,7.589841512
54,X26,1,8.828494129
54,X27,1,8.146709052
54,X28,1,8.409830673
