subj_idx,trial,response,rt
135,X1,1,9.085343882
135,X2,0,9.171703488
135,X3,1,8.742414583
135,X4,1,8.912338567
135,X5,0,8.815073089
135,X6,1,8.077757564
135,X7,1,8.900412691
135,X8,1,8.915432254
135,X9,1,8.655737001
135,X10,1,8.861491864
135,X11,0,8.631771096
135,X12,1,8.534443545
135,X13,1,8.540714386
135,X14,1,7.945555428
135,X15,1,8.075582637
135,X16,1,8.223358899
135,X17,0,8.265392931
135,X18,1,8.199464198
135,X19,1,8.399984991
135,X20,1,8.179199798
135,X21,1,9.140668699
135,X22,1,8.419359831
135,X23,0,8.248790734
135,X24,0,8.047829357
135,X25,1,8.317277766
135,X26,0,8.161375023
135,X27,1,8.13123655
135,X28,1,8.460834458
135,X29,1,9.323579768
135,X30,1,7.924795914
135,X31,1,7.944137491
135,X32,1,8.187021067
135,X33,1,8.187855444
135,X34,0,8.278682163
135,X35,1,8.056743775
135,X36,0,7.977968093
135,X37,1,8.078998259
135,X38,0,8.037220031
135,X39,1,7.999678579
135,X40,1,8.344029572
136,X1,0,9.458605712
136,X2,1,8.562166557
136,X3,0,8.673683988
136,X4,0,8.847647356
136,X5,1,8.587092319
136,X6,0,8.537779825
136,X7,0,9.264639145
136,X8,1,9.048997222
136,X9,0,8.949365142
136,X10,0,8.193676666
136,X11,1,8.416488487
136,X12,1,8.771059915
136,X13,0,8.659386957
136,X14,1,8.204398418
136,X15,1,8.345930262
136,X16,1,8.353732642
136,X17,0,8.783855897
136,X18,1,9.099185323
136,X19,1,7.808729307
136,X20,0,8.686598356
136,X21,0,8.346879254
136,X22,1,9.060563447
136,X23,0,8.164510269
136,X24,0,8.211211362
136,X25,0,8.404248432
136,X26,0,8.236685323
136,X27,1,6.970730078
136,X28,0,8.516593011
136,X29,0,8.39208338
136,X30,0,8.303999971
136,X31,0,8.185071478
136,X32,0,8.425077903
136,X33,0,7.473637108
136,X34,0,8.514389264
136,X35,1,8.188133415
136,X36,0,8.348301055
136,X37,1,8.380456668
136,X38,0,8.411610429
136,X39,0,8.078067882
136,X40,0,8.481980436
137,X1,0,8.818630229
137,X2,1,8.188966864
137,X3,1,7.987864096
137,X4,0,8.711937268
137,X5,1,8.117014088
137,X6,1,8.324578845
137,X7,1,8.97373157
137,X8,0,7.821643126
137,X9,0,7.408530567
137,X10,1,8.350193651
137,X11,1,8.160803921
137,X12,1,8.636042325
137,X13,0,8.593598523
137,X14,0,8.434463544
137,X15,1,8.598404447
137,X16,0,8.498418036
137,X17,0,8.101071503
137,X18,0,8.027802848
137,X19,0,8.089175679
137,X20,1,8.06117136
137,X21,1,7.660585462
137,X22,0,8.58541243
137,X23,1,7.826044014
137,X24,1,8.471777328
137,X25,1,8.575650761
137,X26,1,9.186969386
137,X27,1,7.161622003
137,X28,1,7.210818453
137,X29,0,8.176672772
137,X30,0,7.805474625
137,X31,1,8.154500175
137,X32,0,8.362175469
137,X33,0,8.043663352
137,X34,0,8.933268479
137,X35,1,8.148734809
137,X36,1,8.841448244
137,X37,0,7.857480787
137,X38,1,8.522976436
137,X39,0,8.173857455
137,X40,1,8.19007705
138,X1,0,8.405367376
138,X2,0,8.708309296
138,X3,1,7.779466967
138,X4,1,8.122371243
138,X5,1,7.837554361
138,X6,0,7.828834528
138,X7,0,8.013674143
138,X8,0,7.520776415
138,X9,1,7.489412084
138,X10,1,7.412764017
138,X11,0,7.741533589
138,X12,1,7.640603826
138,X13,1,7.871311203
138,X14,0,8.13710339
138,X15,1,7.852827812
138,X16,0,7.409741954
138,X17,0,7.582229194
138,X18,0,7.693481641
138,X19,0,7.424165281
138,X20,0,7.982416347
138,X21,0,7.534762657
138,X22,0,7.420578905
138,X23,0,8.459352192
138,X24,1,7.99530662
138,X25,1,7.519692404
138,X26,0,8.589885877
138,X27,1,7.951559331
138,X28,0,7.029972912
138,X29,0,7.519692404
138,X30,0,7.138867
138,X31,1,7.657282793
138,X32,1,8.323851131
138,X33,1,7.295735073
138,X34,1,6.921658184
138,X35,1,7.775275846
138,X36,0,7.344072851
138,X37,1,8.200562797
138,X38,0,8.364508104
138,X39,0,7.579167967
138,X40,0,7.40671073
139,X1,1,8.295548516
139,X2,0,7.291656209
139,X3,1,7.050989447
139,X4,1,7.487733761
139,X5,1,11.66293042
139,X6,0,7.418180823
139,X7,0,7.221835825
139,X8,0,7.245655068
139,X9,0,7.402451521
139,X10,0,7.221105098
139,X11,1,6.97634807
139,X12,1,6.605297921
139,X13,0,6.432940093
139,X14,0,6.878326468
139,X15,0,6.841615476
139,X16,1,7.187657164
139,X17,1,8.815815204
139,X18,0,7.245655068
139,X19,1,7.049254841
139,X20,1,8.779865101
139,X21,0,7.291656209
139,X22,0,7.257707677
139,X23,1,6.991176887
139,X24,0,7.22329568
139,X25,0,8.431199478
139,X26,0,6.941190055
139,X27,1,7.469654173
139,X28,1,6.668228248
139,X29,1,10.80194013
139,X30,0,8.597851094
139,X31,1,7.524561226
139,X32,1,7.718685495
139,X33,1,7.093404626
139,X34,1,6.646390515
139,X35,0,7.196686571
139,X36,1,6.284134161
139,X37,0,6.744059186
139,X38,0,7.037027615
139,X39,1,7.079184395
139,X40,1,6.432940093
140,X1,0,8.632484236
140,X2,0,8.481980436
140,X3,1,7.814399634
140,X4,0,7.513163545
140,X5,1,7.815207062
140,X6,0,8.434463544
140,X7,1,8.146419323
140,X8,1,8.24117615
140,X9,1,7.407924323
140,X10,1,7.664815785
140,X11,0,7.723120092
140,X12,0,8.167068178
140,X13,1,7.763021309
140,X14,1,7.796057974
140,X15,0,7.39387829
140,X16,1,7.582229194
140,X17,1,7.526178913
140,X18,1,7.35436233
140,X19,1,8.035278911
140,X20,1,8.011686729
140,X21,1,7.893572074
140,X22,0,8.416488487
140,X23,1,7.9683195
140,X24,0,7.809947086
140,X25,0,7.687997166
140,X26,0,7.857867559
140,X27,0,7.826842098
140,X28,0,7.398786275
140,X29,0,7.475905969
140,X30,0,8.157943507
140,X31,0,7.756623335
140,X32,1,7.803435057
140,X33,1,7.660114319
140,X34,0,8.318010278
140,X35,1,9.218010878
140,X36,0,5.669880923
140,X37,0,12.06856765
140,X38,0,9.622383795
140,X39,0,12.33613992
140,X40,1,7.330405212
141,X1,1,8.186185994
141,X2,1,8.019283793
141,X3,1,8.899321434
141,X4,1,8.045267717
141,X5,0,7.862882035
141,X6,0,7.765569081
141,X7,1,7.563719668
141,X8,0,7.933438388
141,X9,1,7.551186867
141,X10,1,8.416046009
141,X11,1,7.687997166
141,X12,0,8.138272639
141,X13,0,8.024534872
141,X14,0,7.673688129
141,X15,1,7.762170607
141,X16,1,8.027150107
141,X17,1,7.411556288
141,X18,1,7.310550159
141,X19,0,7.159291905
141,X20,1,5.572154032
141,X21,1,7.789454566
141,X22,1,7.734996194
141,X23,0,7.141245122
141,X24,1,8.100161447
141,X25,0,7.877776333
141,X26,0,7.669961995
141,X27,0,7.320526962
141,X28,0,7.299121463
141,X29,1,7.673223121
141,X30,1,7.856319571
141,X31,0,7.489970899
141,X32,1,7.502738211
141,X33,1,7.425953657
141,X34,0,7.231287004
141,X35,1,6.961296046
141,X36,1,7.026426809
141,X37,1,7.762596049
141,X38,0,7.631916513
141,X39,1,9.057422266
141,X40,0,7.825245291
142,X1,1,8.24617156
142,X2,1,8.061486867
142,X3,1,7.940583827
142,X4,0,8.518192692
142,X5,0,7.868636894
142,X6,0,7.741533589
142,X7,1,8.814330423
142,X8,0,7.63336965
142,X9,0,7.89469085
142,X10,1,8.355144739
142,X11,0,8.016977747
142,X12,0,7.901377354
142,X13,0,8.078067882
142,X14,1,8.436633684
142,X15,0,7.815610532
142,X16,1,7.478734826
142,X17,1,8.24957515
142,X18,1,7.828038032
142,X19,1,8.32651683
142,X20,0,8.404024493
142,X21,1,8.647694999
142,X22,1,7.260522598
142,X23,1,7.619233416
142,X24,1,8.001355026
142,X25,1,8.041091004
142,X26,0,7.608374474
142,X27,0,8.228176896
142,X28,1,7.845416037
142,X29,0,7.659171368
142,X30,0,7.884952946
142,X31,1,8.033982735
142,X32,1,7.218909708
142,X33,0,7.760893196
142,X34,1,8.532278829
142,X35,1,7.553286606
142,X36,0,7.628031127
142,X37,0,7.976251944
142,X38,0,8.930229565
142,X39,1,7.372746366
142,X40,0,7.791109511
143,X1,0,8.408047744
143,X2,0,7.60339934
143,X3,0,8.19753874
143,X4,0,7.847762537
143,X5,0,7.757906208
143,X6,1,7.625107148
143,X7,0,7.803843304
143,X8,1,7.639642288
143,X9,1,8.203577737
143,X10,0,7.410347098
143,X11,0,7.846198815
143,X12,1,7.699842407
143,X13,0,7.36264527
143,X14,0,7.726212651
143,X15,1,8.030084094
143,X16,1,7.605890001
143,X17,1,7.305860033
143,X18,0,9.248791558
143,X19,0,7.415776975
143,X20,1,7.365180126
143,X21,1,7.502186487
143,X22,1,7.106606138
143,X23,0,7.168579897
143,X24,0,7.185387016
143,X25,0,8.583542572
143,X26,0,8.631414336
143,X27,0,7.499976541
143,X28,1,7.432483808
143,X29,1,7.454719949
143,X30,0,7.276556403
143,X31,0,7.617267814
143,X32,1,7.309881486
143,X33,0,7.203405521
143,X34,1,7.298445102
143,X35,1,7.845024417
143,X36,0,8.383661799
143,X37,0,8.564649133
143,X38,1,9.451245253
143,X39,1,7.61283103
143,X40,0,8.026496939
144,X1,1,8.880307359
144,X2,1,8.42398081
144,X3,0,8.666819365
144,X4,1,8.614319902
144,X5,1,7.804659297
144,X6,1,7.896924656
144,X7,1,8.041412909
144,X8,0,7.975220839
144,X9,1,8.533460164
144,X10,1,7.827639546
144,X11,1,8.027150107
144,X12,1,8.837536046
144,X13,0,8.096512918
144,X14,0,7.720905252
144,X15,0,7.643961949
144,X16,0,8.532475815
144,X17,1,7.83991936
144,X18,1,8.179199798
144,X19,1,8.305236829
144,X20,0,7.681099002
144,X21,0,7.625595072
144,X22,1,7.954372273
144,X23,0,8.059276223
144,X24,0,7.578656851
144,X25,1,7.902117546
144,X26,0,9.21949831
144,X27,0,7.483806688
144,X28,0,7.658699558
144,X29,0,8.23562572
144,X30,1,7.973844376
144,X31,1,8.91449171
144,X32,1,7.632885505
144,X33,1,8.602085658
144,X34,1,8.379768516
144,X35,1,7.679251426
144,X36,0,8.353732642
144,X37,0,8.295548516
144,X38,0,7.611347717
144,X39,0,7.386470849
144,X40,0,7.957177323
145,X1,1,8.701845364
145,X2,0,8.543835122
145,X3,0,8.73777346
145,X4,0,8.605387202
145,X5,1,7.801800402
145,X6,0,8.433594168
145,X7,1,8.425297177
145,X8,1,8.332067707
145,X9,0,8.378390789
145,X10,1,8.582418976
145,X11,0,10.9086496
145,X12,0,8.009695358
145,X13,1,8.592300664
145,X14,0,8.656607247
145,X15,1,11.05635126
145,X16,0,7.897668151
145,X17,1,8.120588712
145,X18,1,8.443546651
145,X19,0,8.815963561
145,X20,1,8.658171785
145,X21,1,8.341410211
145,X22,0,7.751475318
145,X23,0,9.677088709
145,X24,1,8.464003363
145,X25,1,8.774158291
145,X26,1,8.14293601
145,X27,1,8.29404964
145,X28,0,8.679992082
145,X29,0,8.947025656
145,X30,0,8.257644958
145,X31,0,7.705712824
145,X32,0,7.498869734
145,X33,0,8.661639796
145,X34,0,8.476787777
145,X35,1,8.77971129
145,X36,0,8.112227958
145,X37,0,8.490849216
145,X38,0,8.877242436
145,X39,0,8.266678443
145,X40,0,8.068402959
146,X1,0,9.49597034
146,X2,0,8.496378052
146,X3,1,9.587817444
146,X4,1,8.416488487
146,X5,1,8.511577453
146,X6,1,8.431417414
146,X7,1,9.991818891
146,X8,0,8.81150325
146,X9,0,8.313607139
146,X10,1,8.370779173
146,X11,0,8.911395107
146,X12,0,8.047509511
146,X13,1,8.591186871
146,X14,0,10.59335436
146,X15,1,9.09728365
146,X16,1,9.926862224
146,X17,1,9.143345503
146,X18,0,8.708144075
146,X19,1,10.63899954
146,X20,1,8.541300267
146,X21,0,11.02446454
146,X22,1,10.23340262
146,X23,1,8.498010372
146,X24,0,9.187992508
146,X25,0,8.864887934
146,X26,0,9.760252084
146,X27,1,9.098179005
146,X28,0,10.02954735
146,X29,0,8.956866471
146,X30,0,8.906393407
146,X31,0,8.65434303
146,X32,0,9.960056904
146,X33,0,10.7182327
146,X34,1,8.117014088
146,X35,0,9.453208116
146,X36,1,8.29504914
146,X37,0,10.56993135
146,X38,1,8.485289642
146,X39,1,8.200562797
146,X40,0,8.881697406
147,X1,1,8.552946361
147,X2,1,8.934059722
147,X3,1,8.227375507
147,X4,1,8.740976538
147,X5,1,7.559559496
147,X6,0,8.213652703
147,X7,0,8.48941081
147,X8,0,8.48714627
147,X9,1,8.691818542
147,X10,0,8.678291112
147,X11,1,8.137688185
147,X12,0,8.445052514
147,X13,0,9.160834952
147,X14,0,8.016647877
147,X15,1,8.464425126
147,X16,1,8.576216532
147,X17,1,9.366403508
147,X18,0,9.14174028
147,X19,0,8.376320633
147,X20,0,7.522940918
147,X21,1,9.124455633
147,X22,1,8.574140472
147,X23,0,8.256347773
147,X24,1,8.994048296
147,X25,0,8.495356497
147,X26,1,8.537779825
147,X27,0,8.345692873
147,X28,0,8.76795191
147,X29,1,8.117312462
147,X30,1,9.099185323
147,X31,0,8.775703887
147,X32,1,8.690137586
147,X33,0,9.753013439
147,X34,0,9.227099156
147,X35,0,8.936824155
147,X36,1,8.813587204
147,X37,1,8.983063289
147,X38,1,9.42238253
147,X39,0,8.227642708
147,X40,0,8.711937268
148,X1,1,8.465689349
148,X2,0,8.257904193
148,X3,1,8.165079259
148,X4,0,8.120588712
148,X5,0,8.233237501
148,X6,1,7.983781069
148,X7,0,7.853216388
148,X8,0,8.124150603
148,X9,1,8.331345425
148,X10,0,8.248790734
148,X11,1,8.67573422
148,X12,1,8.538367427
148,X13,1,7.894318064
148,X14,1,7.820037989
148,X15,0,9.153664195
148,X16,1,10.13265294
148,X17,1,8.119696253
148,X18,0,7.291656209
148,X19,0,8.857230494
148,X20,1,8.35396813
148,X21,0,8.364275085
148,X22,1,8.445482344
148,X23,0,7.65349491
148,X24,0,7.722677516
148,X25,1,8.117014088
148,X26,1,7.766840537
148,X27,0,8.198089249
148,X28,1,8.181720455
148,X29,1,7.159291905
148,X30,0,7.824046011
148,X31,0,7.359467638
148,X32,1,10.00414704
148,X33,1,8.572438666
148,X34,0,8.402679805
148,X35,1,8.400209836
148,X36,1,8.15536212
148,X37,0,7.89319887
148,X38,0,8.322394113
148,X39,1,8.216628493
148,X40,1,8.153925132
149,X1,0,9.088624613
149,X2,0,8.820847033
149,X3,1,8.596928159
149,X4,0,8.825265954
149,X5,1,8.570733958
149,X6,1,8.103191752
149,X7,1,7.817222786
149,X8,0,8.145549632
149,X9,0,7.97831097
149,X10,1,8.066835314
149,X11,1,8.591558273
149,X12,1,8.429235913
149,X13,0,7.636269603
149,X14,1,8.26436333
149,X15,0,8.459564079
149,X16,0,8.41294317
149,X17,1,9.268703615
149,X18,1,7.7419679
149,X19,1,8.815666825
149,X20,0,8.499029221
149,X21,1,8.65608519
149,X22,1,9.973340054
149,X23,0,8.43923165
149,X24,1,8.047189562
149,X25,0,8.002359546
149,X26,0,8.298788394
149,X27,0,8.646113971
149,X28,0,8.316300249
149,X29,0,7.667158255
149,X30,1,9.161465204
149,X31,0,7.3524411
149,X32,1,7.892825526
149,X33,1,8.601350499
149,X34,0,9.30164253
149,X35,0,8.369388997
149,X36,1,8.820404065
149,X37,1,8.277920258
149,X38,0,8.664060267
149,X39,1,7.768110379
149,X40,0,7.254177846
150,X1,0,8.54907938
150,X2,1,7.880804345
150,X3,0,8.996280439
150,X4,1,7.941651253
150,X5,0,7.880804345
150,X6,0,7.801800402
150,X7,0,8.587838031
150,X8,1,8.542275972
150,X9,0,8.726967775
150,X10,1,7.961021466
150,X11,1,7.782390336
150,X12,0,7.609366538
150,X13,1,7.96241568
150,X14,0,7.877397186
150,X15,1,8.26821888
150,X16,0,7.321849714
150,X17,0,7.964155719
150,X18,0,7.944846711
150,X19,1,7.493317249
150,X20,1,8.586532669
150,X21,0,7.765144903
150,X22,1,7.661997559
150,X23,0,8.224163513
150,X24,0,8.815221556
150,X25,1,8.893709978
150,X26,1,7.6989362
150,X27,0,8.190631681
150,X28,0,7.885329239
150,X29,1,8.344267356
150,X30,1,7.842671475
150,X31,1,7.987864096
150,X32,0,7.933079772
150,X33,1,8.146419323
150,X34,1,8.516593011
150,X35,0,8.037220031
150,X36,1,8.137688185
150,X37,0,9.698674958
150,X38,1,8.423102268
150,X39,1,8.367532417
150,X40,0,8.42398081
151,X1,1,8.401333305
151,X2,1,8.697679732
151,X3,1,8.142354277
151,X4,0,7.814803429
151,X5,1,8.375629627
151,X6,1,8.028781162
151,X7,1,7.72841578
151,X8,1,7.913155186
151,X9,0,8.556029215
151,X10,1,7.727975542
151,X11,0,7.942362238
151,X12,0,8.14815644
151,X13,1,8.175266104
151,X14,1,10.59177293
151,X15,1,9.550662332
151,X16,1,7.412160335
151,X17,0,8.421342866
151,X18,1,7.542213463
151,X19,0,8.34640487
151,X20,1,7.748028524
151,X21,1,8.161089513
151,X22,1,8.609772373
151,X23,0,7.21964204
151,X24,1,7.704811923
151,X25,1,8.000684785
151,X26,0,8.307459327
151,X27,1,7.604396349
151,X28,1,8.151909873
151,X29,1,7.52131798
151,X30,1,7.70391021
151,X31,0,8.929037906
151,X32,1,8.801619971
151,X33,1,7.713784617
151,X34,1,8.341410211
151,X35,0,8.147288259
151,X36,1,7.749322465
151,X37,1,7.362010551
151,X38,0,8.448914351
151,X39,1,8.269244521
151,X40,0,10.40210901
152,X1,0,8.928905412
152,X2,1,8.255828427
152,X3,1,8.424200325
152,X4,1,8.064321961
152,X5,1,8.24170316
152,X6,1,8.29304914
152,X7,1,8.153637486
152,X8,0,9.474088294
152,X9,1,8.23110984
152,X10,1,8.893160829
152,X11,1,8.243545508
152,X12,1,9.014325488
152,X13,0,8.508152447
152,X14,1,8.284756593
152,X15,1,8.579792333
152,X16,0,8.196436811
152,X17,1,8.29304914
152,X18,0,8.127699853
152,X19,1,7.44132039
152,X20,0,8.569216219
152,X21,1,8.562740006
152,X22,1,8.589699882
152,X23,0,8.02289687
152,X24,0,7.589841512
152,X25,0,8.461469043
152,X26,1,7.781973234
152,X27,0,7.969357742
152,X28,1,8.094378445
152,X29,0,8.464214267
152,X30,1,9.162829389
152,X31,0,8.226305988
152,X32,0,8.260751355
152,X33,0,8.028781162
