subj_idx,trial,response,rt
264,X35,1,8.4147174
264,X36,1,8.17159948
264,X37,0,8.883778861
264,X38,0,7.905072849
264,X39,1,8.962647948
264,X4,1,11.05753455
264,X40,1,8.416709653
264,X5,0,9.32830117
264,X6,0,8.428799041
264,X7,1,8.545002892
264,X8,1,8.751157981
264,X9,1,8.425516403
265,X1,1,9.175748927
265,X10,0,8.432070938
265,X11,0,8.423761247
265,X12,1,8.127699853
265,X13,0,8.13005904
265,X14,1,8.544419178
265,X15,1,9.215626376
265,X16,1,9.507106063
265,X17,1,8.19753874
265,X18,1,8.328934042
265,X19,0,8.683046556
265,X2,1,9.759559444
265,X20,1,9.286004276
265,X21,1,8.796338933
265,X22,0,8.747352078
265,X23,1,8.255828427
265,X24,1,9.321434419
265,X25,0,7.731492029
265,X26,1,8.410498453
265,X27,1,8.890410552
265,X28,0,8.599326021
265,X29,1,8.336150816
265,X3,0,8.372860821
265,X30,1,8.147288259
265,X31,1,9.173780117
265,X32,1,8.957896735
265,X33,1,8.663714844
265,X34,1,8.868413285
265,X35,1,9.011157458
265,X36,1,8.569785642
265,X37,1,7.91644286
265,X38,0,8.081784207
265,X39,0,8.386628821
265,X4,1,8.627839712
265,X40,0,9.192787213
265,X5,0,8.364508104
265,X6,0,8.892199092
265,X7,0,8.671286727
265,X8,1,8.687610844
265,X9,1,8.471986599
266,X1,1,9.044875932
266,X10,1,8.428580533
266,X11,1,9.03539157
266,X12,0,9.439625028
266,X13,1,8.747510946
266,X14,0,9.087381465
266,X15,1,8.314342343
266,X16,0,9.242904363
266,X17,1,8.392536587
266,X18,1,8.682538124
266,X19,1,8.203851372
266,X2,1,9.43771496
266,X20,0,8.530306831
266,X21,1,8.525954697
266,X22,0,9.426741242
266,X23,1,9.274535084
266,X24,0,8.52098599
266,X25,0,8.064007347
266,X26,0,8.67180091
266,X27,0,8.676587244
266,X28,1,9.618069582
266,X29,0,9.067508723
266,X3,1,9.202509793
266,X30,1,8.256347773
266,X31,1,8.728749873
266,X32,1,8.256347773
266,X33,1,8.106514516
266,X34,1,7.766840537
266,X35,1,8.461257559
266,X36,0,7.900266037
266,X37,0,8.382060517
266,X38,1,8.595264727
266,X39,0,8.23562572
266,X4,1,8.924789361
266,X40,1,8.187021067
266,X5,1,8.634798433
266,X6,0,8.814627555
266,X7,0,8.733594062
266,X8,1,8.678291112
266,X9,0,8.468633001
267,X1,1,9.090091799
267,X10,0,8.565030521
267,X11,1,8.192016915
267,X12,0,10.45129099
267,X13,1,8.453827316
267,X14,1,8.939056445
267,X15,1,8.561401446
267,X16,0,7.988542983
267,X17,0,8.494333897
267,X18,1,8.084562415
267,X19,0,7.936660155
267,X2,1,8.578288291
267,X20,0,8.234034208
267,X21,1,8.392536587
267,X22,0,8.345455428
267,X23,1,8.695171999
267,X24,1,8.781094735
267,X25,0,9.281078386
267,X26,1,7.956476798
267,X27,1,11.00842976
267,X28,1,8.190354404
267,X29,1,8.091321274
267,X3,1,8.348064228
267,X30,0,9.548311485
267,X31,0,7.8671055
267,X32,0,8.326032686
267,X33,1,8.195609567
267,X34,1,8.66112036
267,X35,0,10.77534561
267,X36,1,8.175266104
267,X37,1,8.148734809
267,X38,1,7.733245647
267,X39,1,7.764720545
267,X4,1,8.103494278
267,X40,0,8.019283793
267,X5,1,8.457443187
267,X6,1,7.90359629
267,X7,0,7.988542983
267,X8,1,8.312135108
267,X9,1,8.987071813
268,X1,0,8.600062669
268,X10,1,7.632401127
268,X11,0,7.971430998
268,X12,1,8.115221973
268,X13,0,7.965545573
268,X14,0,7.170888479
268,X15,1,7.425953657
268,X16,0,7.047517221
268,X17,1,7.544861069
268,X18,0,7.306531399
268,X19,0,7.064759028
268,X2,1,8.254788926
268,X20,1,7.291656209
268,X21,0,7.887584032
268,X22,1,7.025538315
268,X23,0,6.608000625
268,X24,0,6.945051064
268,X25,0,7.207118856
268,X26,1,6.711740395
268,X27,1,7.106606138
268,X28,1,7.641084249
268,X29,1,7.036148494
268,X3,1,8.152198016
268,X30,1,6.812345094
268,X31,0,7.124478262
268,X32,0,6.751101469
268,X33,0,6.903747258
268,X34,0,7.109879463
268,X35,1,6.673297968
268,X36,1,7.006695227
268,X37,1,6.677083461
268,X38,0,6.80461452
268,X39,1,8.358666283
268,X4,1,8.126518169
268,X40,0,7.827240902
268,X5,1,7.688455357
268,X6,0,8.572249397
268,X7,0,8.319229939
268,X8,0,7.948385285
268,X9,1,7.44775128
269,X1,1,9.820377646
269,X10,0,9.169310022
269,X11,1,8.583542572
269,X12,1,8.032035314
269,X13,1,8.774931387
269,X14,0,8.315566484
269,X15,0,8.317521996
269,X16,0,7.825245291
269,X17,1,8.641709066
269,X18,1,7.779466967
269,X19,1,8.717845705
269,X2,0,9.244741799
269,X20,0,8.545197388
269,X21,0,8.47428569
269,X22,0,8.969923492
269,X23,0,8.849944227
269,X24,0,8.788593431
269,X25,0,8.192570471
269,X26,1,8.995908761
269,X27,1,8.583355394
269,X28,0,8.40178234
269,X29,0,8.861633598
269,X3,0,9.451402424
269,X30,0,9.568713873
269,X31,1,8.340456013
269,X32,1,8.724207361
269,X33,0,8.757626411
269,X34,1,8.325063694
269,X35,1,9.011645501
269,X36,0,8.59822003
269,X37,1,7.913521017
269,X38,1,8.229511119
269,X39,0,8.44719982
269,X4,0,8.500860537
269,X40,1,8.676416697
269,X5,0,8.275631055
269,X6,1,8.761393485
269,X7,0,8.717845705
269,X8,0,8.888342869
269,X9,1,8.898228986
270,X1,0,8.615770755
270,X10,0,6.787844982
270,X11,0,8.5201887
270,X12,0,7.825245291
270,X13,0,7.716906135
270,X14,0,8.199189359
270,X15,1,6.555356892
270,X16,0,9.234642664
270,X17,1,8.36683531
270,X18,1,7.669495251
270,X19,1,7.53796266
270,X2,0,8.758726608
270,X20,0,7.768956045
270,X21,1,6.366470448
270,X22,0,6.120297419
270,X23,0,5.370638028
270,X24,1,8.683215975
270,X25,1,7.314552832
270,X26,0,6.8134446
270,X27,0,7.799343398
270,X28,1,6.8134446
270,X29,0,7.635303886
270,X3,1,8.422882512
270,X30,1,8.370779173
270,X31,0,6.930494766
270,X32,0,7.599901959
270,X33,1,6.786716951
270,X34,0,7.434847875
270,X35,0,6.530877628
270,X36,0,7.127693699
270,X37,0,6.543911846
270,X38,1,6.555356892
270,X39,1,9.463275708
270,X4,1,7.684783944
270,X40,1,6.495265556
270,X5,1,7.430114139
270,X6,1,8.267192186
270,X7,1,7.713784617
270,X8,1,8.931419805
270,X9,0,7.986844901
271,X1,0,8.864887934
271,X10,0,8.422882512
271,X11,0,8.17159948
271,X12,1,8.273081334
271,X13,0,8.399310151
271,X14,1,7.71154898
271,X15,1,8.29504914
271,X16,1,7.962067309
271,X17,1,8.446770727
271,X18,1,8.178358166
271,X19,0,8.735364401
271,X2,0,8.278428259
271,X20,0,7.730174795
271,X21,0,8.635331719
271,X22,0,8.197814032
271,X23,1,7.989221409
271,X24,1,7.835183755
271,X25,1,7.682021511
271,X26,0,8.191463051
271,X27,1,7.811163385
271,X28,0,8.112527763
271,X29,1,8.014335737
271,X3,1,8.54694615
271,X30,0,7.963112059
271,X31,1,8.812694613
271,X32,0,7.455876687
271,X33,1,8.727616178
271,X34,0,7.867488569
271,X35,1,8.388905171
271,X36,1,7.700747795
271,X37,1,8.524962929
271,X38,0,8.522578664
271,X39,0,7.962067309
271,X4,1,8.446985296
271,X40,0,7.639161172
271,X5,0,9.234447447
271,X6,1,8.155936338
271,X7,1,7.879291485
271,X8,0,8.423761247
271,X9,1,8.267962305
272,X1,1,9.086702732
272,X10,1,8.775394959
272,X11,1,8.300528606
272,X12,1,8.328934042
272,X13,1,8.470101584
272,X14,1,8.383890344
272,X15,0,8.501470231
272,X16,1,8.62299361
272,X17,0,7.558516743
272,X18,0,8.382747095
272,X19,0,8.334711622
272,X2,1,9.027858802
272,X20,0,7.938088727
272,X21,1,8.034306936
272,X22,0,8.166500319
272,X23,1,8.574518258
272,X24,0,8.776630098
272,X25,0,8.402904045
272,X26,0,8.168769824
272,X27,1,8.522976436
272,X28,1,8.745125259
272,X29,1,8.188966864
272,X3,1,9.002331708
272,X30,1,8.303504799
272,X31,1,7.860956365
272,X32,0,8.152198016
272,X33,1,7.801800402
272,X34,0,8.221478947
272,X35,1,8.427706025
272,X36,0,7.802618063
272,X37,1,8.250097753
272,X38,1,7.745002804
272,X39,0,8.709960006
272,X4,1,8.721439306
272,X40,0,8.239329428
272,X5,0,8.502891407
272,X6,1,7.998335396
272,X7,1,8.755264763
272,X8,1,8.018625465
272,X9,0,8.814330423
273,X1,0,9.097955241
273,X10,1,9.385217622
273,X11,0,8.843182098
273,X12,0,8.956608739
273,X13,0,7.956827122
273,X14,1,8.937875265
273,X15,1,9.147507063
273,X16,1,8.521782644
273,X17,0,8.747510946
273,X18,0,9.55414282
273,X19,1,8.438799124
273,X2,0,8.676416697
273,X20,1,8.311643949
273,X21,1,8.225235324
273,X22,0,8.801920904
273,X23,1,9.048174321
273,X24,1,9.061144066
273,X25,0,7.620705087
273,X26,1,9.037771107
273,X27,1,12.25417686
273,X28,0,7.616283562
273,X29,0,7.654917048
273,X3,0,9.226804098
273,X30,1,8.236155662
273,X31,0,8.112227958
273,X32,1,9.501740524
273,X33,0,8.700680735
273,X34,0,8.92305822
273,X35,0,8.416046009
273,X36,1,8.550047528
273,X37,0,8.961750799
273,X38,1,8.604287898
273,X39,0,8.499029221
273,X4,1,10.00635998
273,X40,1,8.888342869
273,X5,1,9.134646528
273,X6,1,9.073145133
273,X7,1,8.114623886
273,X8,1,8.526549286
273,X9,1,8.852378887
274,X1,1,8.908694593
274,X10,0,8.929170383
274,X11,1,8.831711918
274,X12,0,8.44719982
274,X13,1,9.2623634
274,X14,1,8.863757192
274,X15,1,8.42156296
274,X16,0,8.545586266
274,X17,0,10.28633207
274,X18,0,7.947678571
274,X19,1,7.382124366
274,X2,1,9.459307603
274,X20,0,7.950854858
274,X21,1,8.06117136
274,X22,1,8.305731145
274,X23,1,8.110727583
274,X24,1,7.750184162
274,X25,1,7.249215057
274,X26,0,8.248529125
274,X27,0,7.249215057
274,X28,1,8.816705016
274,X29,0,8.230577217
274,X3,1,9.062304293
274,X30,1,5.402677382
274,X31,1,7.291656209
274,X32,0,7.552762084
274,X33,0,8.561018671
274,X34,0,7.887208586
274,X35,1,9.212038929
274,X36,0,7.856706793
274,X37,1,8.126518169
274,X38,0,8.238008249
274,X39,1,9.995382817
274,X4,1,8.529516941
274,X40,0,9.221972456
274,X5,1,8.719970757
274,X6,0,8.441822884
274,X7,1,8.240385116
274,X8,1,8.779557456
274,X9,1,9.08873755
275,X1,0,8.928242678
275,X10,1,7.963807953
275,X11,0,8.611229833
275,X12,1,8.128290172
275,X13,0,7.480428306
275,X14,0,8.008698183
275,X15,1,8.529714472
275,X16,0,7.829630389
275,X17,1,9.004913941
275,X18,1,8.024534872
275,X19,1,8.131824785
275,X2,0,7.879669915
275,X20,1,7.757478767
275,X21,1,7.252053952
275,X22,0,8.502485563
275,X23,0,7.884952946
275,X24,0,7.913155186
275,X25,0,7.869019376
275,X26,0,7.946263644
275,X27,0,7.993282328
275,X28,0,8.799661697
275,X29,0,6.983789965
275,X3,1,8.280711076
275,X30,1,7.340186835
275,X31,0,7.764296006
275,X32,1,7.874358825
275,X33,1,7.946263644
275,X34,1,7.641564441
275,X35,1,8.176672772
275,X36,1,7.021083964
275,X37,1,7.029087564
275,X38,1,6.993015123
275,X39,1,7.44716836
275,X4,1,8.417814747
275,X40,1,8.670943791
275,X5,0,8.023224685
275,X6,0,8.065893547
275,X7,1,7.819636302
275,X8,1,8.151044946
275,X9,1,8.355379895
276,X1,0,9.055439411
276,X10,1,8.902591637
276,X11,0,9.532351405
276,X12,1,8.709960006
276,X13,0,8.88086361
276,X14,1,9.405002141
276,X15,0,8.913146539
276,X16,1,8.591929538
276,X17,0,8.56674497
276,X18,1,9.019542997
276,X19,1,8.911799556
276,X2,1,8.826734598
276,X20,0,8.50471567
276,X21,0,8.985445288
276,X22,1,8.674709629
276,X23,0,8.906122331
276,X24,1,8.819960901
276,X25,0,7.955425089
276,X26,0,8.772455373
276,X27,0,9.259320994
276,X28,0,8.620832226
276,X29,0,9.426580147
276,X3,0,9.034676603
276,X30,0,8.512582579
276,X31,0,9.019905995
276,X32,0,8.960210956
276,X33,0,9.012986392
276,X34,1,8.291045131
276,X35,0,9.176576742
276,X36,1,8.914626128
276,X37,0,8.473659189
276,X38,0,8.680501809
276,X39,0,9.151014906
276,X4,1,8.669399124
276,X40,1,9.060795735
276,X5,1,8.81936971
276,X6,0,9.112065803
276,X7,0,9.13884437
276,X8,1,9.171495588
276,X9,1,9.265112608
277,X1,1,8.66077392
277,X10,1,7.757906208
277,X11,0,7.177782416
277,X12,1,6.995766156
277,X13,1,7.988882253
277,X14,1,8.089789176
277,X15,1,7.923348212
277,X16,1,8.232174236
277,X17,1,9.01833205
277,X18,0,6.754604099
277,X19,1,6.89060912
277,X2,1,7.917900586
277,X20,1,6.576469569
277,X21,0,6.410174882
277,X22,0,7.457032089
277,X23,0,6.618738984
277,X24,0,6.966024187
277,X25,1,7.591357047
277,X26,1,8.215276959
277,X27,1,7.945909599
277,X28,0,7.840706452
277,X29,0,7.951559331
277,X3,1,8.005033345
277,X30,0,8.215276959
277,X31,1,7.077498054
277,X32,1,7.391415235
277,X33,1,7.372118028
277,X34,0,7.883069351
277,X35,0,7.311886164
277,X36,0,7.247080585
277,X37,1,6.937314081
277,X38,0,6.790097236
277,X39,0,7.622174595
277,X4,1,7.703007682
277,X40,0,7.660114319
277,X5,0,8.630521877
277,X6,1,7.865187954
277,X7,0,8.140898461
277,X8,0,8.602453035
277,X9,1,7.853216388
278,X1,1,8.328692584
278,X10,1,7.825644732
278,X11,1,7.277247727
278,X12,1,7.979338895
278,X13,1,8.271548375
278,X14,1,7.636752112
278,X15,0,7.911690521
278,X16,0,7.35372233
278,X17,0,7.584264818
278,X18,0,7.878155337
278,X19,1,7.636752112
278,X2,1,7.739794458
278,X20,0,7.363279587
278,X21,0,7.132497552
278,X22,1,7.68386398
278,X23,0,6.752270376
278,X24,0,6.265301213
278,X25,1,6.318968114
278,X26,0,6.572282543
278,X27,0,6.272877007
278,X28,0,6.142037406
278,X29,0,6.086774727
278,X3,0,7.553286606
278,X30,0,6.109247583
278,X31,1,6.184148891
278,X32,0,7.584264818
278,X33,1,8.38526052
278,X34,1,6.835184586
278,X35,1,7.284134806
278,X36,1,6.985641818
278,X37,1,6.224558429
278,X38,0,7.237778192
278,X39,1,6.345636361
278,X4,1,7.849323818
278,X40,1,6.075346031
278,X5,1,8.038834758
278,X6,0,8.559102594
278,X7,0,8.073714641
278,X8,0,8.365439636
278,X9,1,7.612336837
279,X1,1,8.700014623
279,X10,0,7.945909599
279,X11,1,8.709630082
279,X12,0,8.405591015
279,X13,0,8.458504195
279,X14,0,7.268920128
279,X15,0,7.424761762
279,X16,0,7.202661197
279,X17,0,6.925595197
279,X18,1,8.095293777
279,X19,0,7.844632644
279,X2,1,8.183118079
279,X20,1,8.333991247
279,X21,0,7.883446354
279,X22,1,8.101071503
279,X23,1,7.907651595
279,X24,1,8.074960359
279,X25,1,7.881937489
279,X26,0,8.201111644
279,X27,0,8.143517406
279,X28,1,7.930206207
279,X29,0,7.956126351
279,X3,1,8.070906089
279,X30,0,7.897296473
279,X31,1,7.929486523
279,X32,1,7.841885929
279,X33,1,8.037220031
279,X34,1,8.183676583
279,X35,1,7.87245515
279,X36,0,8.002024818
279,X37,1,8.051022208
279,X38,1,7.822044008
279,X39,1,8.058643712
279,X4,1,8.092851028
279,X40,0,7.122059882
279,X5,1,8.207946941
279,X6,1,8.048468744
279,X7,1,8.354674262
279,X8,1,8.429672594
279,X9,1,7.21964204
280,X1,0,8.333510709
280,X10,0,7.770645234
280,X11,1,7.82084088
280,X12,0,7.815610532
280,X13,1,8.593783794
280,X14,0,7.887584032
280,X15,1,8.018296139
280,X16,1,7.987184748
280,X17,1,7.737180078
280,X18,1,7.307202315
280,X19,0,7.095064377
280,X2,1,7.640603826
280,X20,0,8.01301211
280,X21,1,7.652545693
280,X22,0,7.757051142
280,X23,1,7.484368643
280,X24,1,7.551186867
280,X25,1,8.568076402
280,X26,0,7.304515946
280,X27,0,7.488852956
280,X28,0,7.526717561
280,X29,0,7.6989362
280,X3,1,7.298445102
280,X30,1,7.323830566
280,X31,0,8.561592779
280,X32,1,7.543802868
280,X33,1,8.772300418
280,X34,1,7.084226422
280,X35,1,8.017966703
280,X36,1,7.527255919
280,X37,1,7.313886832
280,X38,1,7.678326357
280,X39,1,7.637234389
